EmployeeID,FirstName,LastName,DateOfJoining,DateOfBirth,Age,WorkLocation,DateOfLeaving,Salary,ManagerID,Department,ReasonForLeaving,Gender,JobRole,PerformanceRating
E001467,Kim,Thomas,10-02-2024,13-12-1990,34,Christopherview,07-05-2025,77106,M0042,IT,Resigned,Other,Manager,5
E001468,Donald,Thompson,02-09-2023,31-03-1978,46,New Rubenland,01-03-2025,57674,M0034,Engineering,Terminated,Male,Executive,4
E001469,Hannah,Bryant,01-01-2022,12-04-2003,21,East Cassandraberg,17-12-2024,56884,M0070,Marketing,Better Opportunity,Male,Engineer,5
E001470,Samantha,Mcgee,26-04-2023,22-04-1997,27,West Michael,08-05-2023,184371,M0009,Sales,Terminated,Other,Analyst,4
E001471,Tina,Davis,09-11-2024,09-09-1965,59,North Natalie,18-06-2025,103628,M0071,Marketing,Terminated,Female,Engineer,3
E001472,Julie,Lopez,19-10-2021,19-02-1968,56,North Brian,17-08-2024,116698,M0003,Engineering,Terminated,Female,Engineer,3
E000665,Austin,Washington,01-01-2021,06-09-2000,24,East Samuel,01-01-2022,69491,M0103,Operations,Health Issues,Female,Analyst,3
E001474,Megan,Wood,26-11-2023,03-10-1977,47,Mariamouth,20-08-2025,56714,M0001,Finance,Retired,Male,Consultant,5
E001475,Jeffrey,Ruiz,26-02-2023,14-12-1991,33,North Nathanmouth,22-10-2025,144920,,Finance,Resigned,Female,Executive,3
E001476,Ethan,Woodard,16-10-2023,11-02-1987,37,North Brett,15-05-2025,93290,M0115,IT,Relocation,Other,Manager,5
E001477,Brandon,Nguyen,09-04-2021,21-09-1997,27,Matthewfurt,28-07-2021,125480,M0083,IT,Health Issues,Other,Consultant,1
E001478,Katherine,Griffith,30-11-2022,20-07-1984,40,New Paul,14-07-2025,54053,M0015,Operations,Retired,Male,Manager,2
E001479,John,Johnson,20-12-2024,27-04-1982,42,Robertborough,11-02-2025,30987,M0118,,Resigned,Male,Executive,3
E001480,Denise,Ibarra,23-06-2023,04-01-1994,31,Bonniemouth,21-11-2023,192611,,Finance,Relocation,Female,Engineer,2
E001481,James,Lang,08-10-2022,09-04-1979,45,Andersonshire,07-04-2024,69950,M0083,Marketing,Terminated,Male,Manager,5
E001482,Stacy,Wallace,16-08-2024,16-11-1994,30,New Devin,30-08-2024,136941,M0028,Marketing,Health Issues,Female,Manager,4
E001483,Valerie,Stewart,19-10-2024,28-12-1983,41,Lake Kristen,10-11-2025,39803,M0058,,Health Issues,Other,Manager,5
E001484,Misty,Olson,25-06-2022,17-09-1996,28,Robertsfort,27-07-2025,62766,M0087,Sales,Retired,Other,Analyst,2
E001485,Lauren,Miller,17-07-2023,14-12-1991,33,Port Jennifer,11-07-2025,197138,M0117,IT,Resigned,Other,Analyst,3
E001486,Willie,Clements,24-04-2023,06-06-1975,49,Lake Kathyfurt,03-10-2024,114983,M0084,Engineering,Better Opportunity,Male,Analyst,5
E001487,Suzanne,Cline,11-11-2024,26-12-1988,36,West Ronaldberg,16-03-2025,152975,M0002,IT,Resigned,Female,Executive,5
E001488,John,Brown,13-05-2023,04-05-1989,35,South Kevin,09-07-2023,86962,M0032,HR,Relocation,Female,Analyst,5
E001489,Amy,Griffin,27-05-2022,26-01-1991,33,North Elizabeth,29-10-2024,157644,M0103,Operations,Resigned,Female,Engineer,2
E001490,Wanda,Snyder,26-11-2024,19-03-2003,21,Wendyport,09-04-2025,198214,M0072,Sales,Terminated,Female,Analyst,4
E001491,Micheal,Wilson,05-02-2023,10-04-1987,37,Port Tina,13-08-2023,,M0038,Sales,Health Issues,Male,Manager,5
E001492,Joe,Erickson,07-04-2023,11-10-1984,40,Murillochester,23-01-2024,137068,M0029,HR,Better Opportunity,Male,Executive,1
E001493,Lisa,Harrison,12-11-2022,18-02-1988,36,Port Scott,13-11-2024,71146,M0094,Finance,Retired,Other,Executive,1
E001494,Marissa,Smith,12-05-2021,14-03-1990,34,Port Brittany,19-01-2024,166842,M0049,FINANCE,Resigned,Male,Analyst,1
E001495,Kelly,Phillips,14-09-2023,15-01-1978,46,South Andrew,03-10-2025,113894,M0091,OPERATIONS,Terminated,Male,Consultant,5
E001496,David,Whitney,17-04-2024,15-12-1999,,Danielland,28-02-2025,58008,M0088,FINANCE,Retired,Other,Analyst,3
E001497,Denise,Hughes,26-02-2023,03-11-1985,39,Amandaland,29-06-2023,95996,M0049,HR,Better Opportunity,Male,Manager,4
E001498,Sydney,Huerta,03-09-2023,04-04-1986,38,Shaffershire,29-12-2023,199896,M0015,Engineering,Relocation,Female,Engineer,1
E001499,Bryan,Clements,16-03-2021,17-04-1991,33,Port David,14-11-2021,62955,M0054,Operations,Resigned,Other,Analyst,3
E001500,Destiny,Mccarthy,04-03-2022,06-06-1990,34,South Matthewmouth,16-09-2025,93240,M0032,Operations,Retired,Male,Consultant,5
E001501,Nicole,Johnson,11-04-2024,13-08-1974,50,East Andrewstad,09-09-2025,191127,M0090,Operations,Terminated,Female,Manager,2
E001502,James,Cervantes,29-09-2024,28-09-1986,38,Davishaven,31-01-2025,132870,M0089,Operations,Better Opportunity,Female,Manager,3
E001503,Alexandra,Gallagher,22-07-2024,28-04-1982,42,Lake Ryanville,19-09-2024,169248,M0072,Sales,Health Issues,Other,Analyst,5
E001504,Regina,Moore,05-08-2022,16-08-1978,46,New Pedro,22-08-2025,69983,M0039,Marketing,Terminated,Female,Analyst,2
E001505,Eric,Rodriguez,13-01-2021,28-10-1974,,South Mindy,31-07-2021,125424,M0002,HR,Terminated,Female,Executive,4
E001506,Todd,Brown,12-02-2021,22-01-1971,53,New Melissaport,21-05-2022,145661,M0100,Engineering,Retired,Male,Consultant,2
E001507,Christopher,Hawkins,09-07-2022,04-11-1984,40,Brianstad,19-08-2025,101018,M0030,,Health Issues,Male,Consultant,1
E001508,David,Young,24-10-2021,20-09-1990,34,Floreshaven,18-08-2025,155850,,Operations,Relocation,Male,Executive,2
E001509,Mary,Allen,27-10-2024,20-02-1984,40,South Jamesside,10-05-2025,144021,M0024,Sales,Retired,Female,Analyst,4
E001510,Michael,Mclaughlin,04-01-2023,22-06-1974,50,Timothyshire,30-08-2023,101068,M0112,Finance,Retired,Other,Manager,2
E001511,Samantha,Roberson,19-12-2022,28-03-1995,29,Lake Josephport,19-11-2024,138536,M0104,HR,Resigned,Female,Engineer,3
E001512,Curtis,Anderson,11-09-2021,18-10-1986,38,Marybury,13-04-2024,100079,M0089,Sales,Better Opportunity,Male,Executive,4
E001513,Christina,Oliver,02-05-2021,19-04-1994,30,Nicoleview,05-05-2025,103374,M0001,Engineering,Terminated,Other,Executive,1
E001514,Curtis,Dennis,22-06-2024,09-09-1980,44,New Jeffreyland,13-11-2025,73563,M0074,Engineering,Health Issues,Female,Engineer,3
E001515,Paul,Montes,27-08-2024,28-07-1999,25,North Ashleyton,27-04-2025,129035,M0100,Operations,Resigned,Other,Analyst,1
E001516,Joshua,Harris,18-10-2021,10-03-1992,32,Judymouth,14-10-2022,171150,M0120,Sales,Relocation,Male,Engineer,4
E001517,Steven,Smith,15-01-2021,14-09-2001,23,Toniburgh,17-05-2025,79826,M0075,Marketing,Better Opportunity,Female,Engineer,2
E001518,Jasmine,Owens,09-11-2023,29-01-1979,45,South Jessicahaven,22-02-2025,148059,,OPERATIONS,Terminated,Male,Analyst,2
E001519,Amber,Russell,22-02-2021,04-11-1980,,South Jason,17-07-2021,170595,M0053,HR,Relocation,Male,Executive,3
E001520,Deborah,Garcia,22-08-2022,08-03-1975,49,South Matthewberg,16-09-2023,135488,M0004,Marketing,Health Issues,Male,Executive,1
E001521,Christy,Campbell,18-08-2024,22-08-1989,35,Dorseyhaven,01-05-2025,142K,M0043,Engineering,Better Opportunity,Other,Executive,5
E001522,Lisa,Nielsen,28-02-2023,04-02-1997,27,Aguirreport,08-09-2024,176710,M0049,IT,Retired,Female,Engineer,1
E001523,Paul,Cooper,12-12-2022,27-02-2001,23,Fergusonton,28-03-2023,115727,M0116,Sales,Health Issues,Female,Manager,1
E001524,Kaylee,Collier,02-06-2024,19-04-2001,23,Higginshaven,17-10-2025,140655,M0076,Finance,Relocation,Other,Consultant,5
E001525,Olivia,Snyder,16-11-2023,30-04-1999,25,Donnaside,05-10-2025,104K,M0052,Operations,Better Opportunity,Male,Executive,1
E001526,Amy,Garcia,11-04-2022,27-06-1965,59,North Christopherland,12-10-2023,131252,M0024,OPERATIONS,Health Issues,Female,Consultant,1
E001527,Wesley,Savage,15-09-2022,17-02-2003,21,Lake Janet,09-11-2024,88560,M0017,HR,Terminated,Other,Manager,3
E001528,Joshua,Lynch,03-07-2021,27-07-1992,32,Port Kiara,27-11-2025,131K,,Operations,Retired,Female,Analyst,3
E001529,Jennifer,Mccann,10-04-2021,27-01-1997,27,North Kyle,04-12-2022,198649,M0046,Operations,Terminated,Female,Engineer,1
E001530,Andrew,Wilson,15-05-2024,11-07-1971,53,East Morganland,07-07-2025,187611,M0011,Sales,Health Issues,Other,Engineer,5
E001531,Julia,Wiley,18-11-2021,12-10-1991,33,Leechester,18-05-2024,41622,M0072,Finance,Better Opportunity,Female,Manager,2
E001532,Colin,Hicks,23-04-2021,17-05-1965,59,Hintonchester,29-08-2021,165092,M0105,Operations,Resigned,Female,Engineer,2
E001533,Valerie,Barajas,02-03-2023,05-01-1990,35,Baldwinport,04-07-2025,193999,M0068,HR,Health Issues,Other,Engineer,3
E001534,Thomas,Jordan,24-06-2024,30-03-1972,,East Melissaport,10-03-2025,77585,M0068,Marketing,Health Issues,Female,Analyst,2
E001535,Eric,Morales,27-07-2024,17-08-1982,42,Diamondmouth,02-04-2025,65007,M0019,IT,Better Opportunity,Male,Analyst,4
E001536,Claire,Morales,24-10-2021,09-01-1973,52,North Larrybury,13-02-2025,102298,M0055,Finance,Terminated,Other,Consultant,2
E001537,Mary,Alexander,15-09-2022,22-03-1981,43,Lake Marymouth,22-11-2022,168674,M0117,HR,Health Issues,Male,Analyst,2
E001538,Marcus,Reynolds,07-01-2021,06-07-1986,38,South Jessica,27-08-2024,110946,,Engineering,Relocation,Other,Executive,2
E001539,Elizabeth,Mullins,02-11-2023,29-07-2003,21,North Danielborough,15-10-2024,81117,M0075,HR,Resigned,Female,Manager,5
E001540,James,Young,30-03-2022,16-09-1971,53,West Katieberg,18-11-2025,178878,M0090,Marketing,Better Opportunity,Male,Consultant,4
E001541,Benjamin,James,14-01-2023,04-01-1969,56,Port Calebfurt,03-05-2024,152865,M0040,HR,Terminated,Other,Analyst,3
E001542,Carol,Saunders,27-05-2021,26-05-1977,47,Lake Dylan,08-09-2023,139430,M0067,IT,Terminated,Male,Consultant,1
E001543,Nathan,Kelly,16-12-2024,02-04-1977,47,North Jenniferstad,16-02-2025,82K,M0054,IT,Relocation,Other,Executive,4
E001544,Joseph,Bailey,03-02-2022,11-03-1967,57,Martinezburgh,17-05-2024,58285,M0071,HR,Better Opportunity,Other,Manager,5
E001545,Brian,Pope,16-02-2021,17-03-1998,26,Jeremyport,15-02-2024,107289,M0062,Engineering,Health Issues,Male,Manager,4
E001546,Erika,Downs,01-03-2021,25-12-1996,28,Kathyfurt,27-06-2021,72769,M0093,Marketing,Relocation,Other,Manager,3
E001547,Jason,Garcia,07-04-2021,04-05-1976,48,Port Lauren,21-12-2024,144105,M0058,HR,Better Opportunity,Female,Engineer,5
E001548,Marissa,Dougherty,15-06-2021,16-02-1971,53,Smithborough,22-01-2022,193764,M0096,marketing,Health Issues,Male,Manager,3
E001549,Raymond,Hall,27-12-2024,14-04-1988,36,Allenmouth,07-11-2025,145329,M0081,engineering,Health Issues,Female,Manager,3
E001550,Mary,Everett,13-05-2021,02-09-1967,57,Heathermouth,12-07-2025,55371,M0023,Engineering,Health Issues,Female,Consultant,2
E001551,Tony,Castillo,27-09-2021,21-07-1978,46,West Robert,02-12-2022,149549,M0057,It,Relocation,Female,Manager,4
E001552,John,Wade,10-02-2024,25-01-1974,50,Moodytown,12-03-2024,108426,M0013,Sales,Relocation,Female,Analyst,3
E001553,Jennifer,Figueroa,27-08-2021,16-08-1967,57,Brownstad,22-02-2025,149886,M0036,HR,Terminated,Male,Manager,1
E001554,Phillip,Johnson,05-12-2022,12-06-1980,44,Williamsburgh,02-05-2023,155894,M0026,IT,Retired,Other,Consultant,1
E001555,Ronnie,Norris,15-07-2024,16-02-1982,42,South Jenniferbury,07-11-2025,199185,M0016,Finance,Better Opportunity,Male,Analyst,5
E001556,Ethan,Shelton,18-04-2023,02-02-1978,46,South Isabel,03-09-2024,145533,M0112,HR,Better Opportunity,Male,Executive,2
E001557,Rachel,Bright,26-10-2023,18-09-1969,55,Suzanneville,14-06-2024,112129,M0013,IT,Health Issues,Male,Analyst,3
E001558,Kimberly,Robinson,24-03-2022,13-12-1998,26,New Christopher,27-07-2022,113338,M0028,IT,Retired,Female,Consultant,4
E001559,Brian,Griffin,15-09-2021,02-01-2001,,New Peter,30-06-2022,167509,M0049,HR,Health Issues,Other,Analyst,4
E001560,Daniel,Garrett,01-07-2024,15-07-1971,53,Ryanport,12-10-2025,179139,M0120,HR,Better Opportunity,Other,Consultant,1
E001561,Shawn,Knox,14-10-2023,19-05-1976,48,New Katherine,26-11-2025,49298,M0076,HR,Terminated,Male,Consultant,5
E001562,Thomas,Lewis,31-10-2023,28-04-1969,55,East Michelleshire,07-08-2025,93K,M0076,Operations,Retired,Female,Engineer,2
E001563,Victoria,Choi,14-07-2021,12-10-1998,26,Lindaland,05-08-2021,152533,M0103,Marketing,Relocation,Male,Executive,5
E001564,Patricia,Lee,07-10-2023,22-07-1982,42,East Allison,18-08-2025,106785,M0095,HR,Retired,Male,Engineer,1
E001565,Lauren,Acosta,13-09-2023,07-11-1970,54,Port Karenmouth,10-10-2024,114640,M0085,Engineering,Relocation,Other,Executive,2
E001566,Erica,Vasquez,28-04-2023,13-01-1987,37,Angelastad,12-10-2024,87658,M0003,Finance,Better Opportunity,Male,Manager,3
E001773,Jessica,Green,14-01-2024,14-05-1984,40,Palmermouth,22-01-2024,188659,M0095,IT,Better Opportunity,Female,Engineer,4
E001568,Cassandra,Welch,17-08-2024,15-02-1981,43,Port Daniel,03-01-2025,97978,M0045,Sales,Resigned,Other,Consultant,5
E001569,John,Gonzalez,10-01-2024,10-02-1984,40,East Johnmouth,22-10-2025,32454,,Finance,Health Issues,Other,Engineer,2
E001570,Jenna,Wells,06-12-2024,19-09-1983,41,Wrightmouth,10-12-2024,,M0010,HR,Relocation,Other,Analyst,3
E001571,Melanie,Walters,14-11-2024,16-12-1967,57,Port Davidstad,22-09-2025,198496,M0070,Sales,Relocation,Female,Manager,2
E001572,Billy,Spencer,01-05-2021,19-02-1982,42,Elizabethborough,03-06-2023,89835,M0067,Marketing,Resigned,Female,Executive,1
E001573,Heather,Gardner,12-12-2023,04-08-1971,53,New Kellyhaven,03-08-2024,72005,M0030,,Relocation,Female,Executive,5
E001574,Lori,Burke,22-09-2021,31-03-1973,51,East Beth,13-09-2025,184916,M0044,,Resigned,Other,Manager,1
E001575,Tammy,Delacruz,03-08-2021,09-10-1999,25,East Juanville,01-04-2024,134215,M0115,,Relocation,Male,Engineer,5
E001576,Charles,Mann,14-05-2022,26-07-1984,40,New Ginabury,27-01-2023,71597,M0062,engineering,Retired,Female,Consultant,4
E001577,Gerald,Bryant,18-05-2021,30-12-1968,56,Lake Tracy,25-04-2025,67856,M0103,HR,Resigned,Other,Analyst,3
E001578,James,Cowan,29-03-2021,13-07-1979,45,New Paul,18-04-2023,38586,M0003,IT,Better Opportunity,Other,Engineer,4
E001579,Becky,Clark,23-04-2021,14-09-1965,59,West Dylanland,17-12-2022,135170,M0101,Sales,Retired,Other,Executive,4
E001580,Meagan,Taylor,25-08-2022,22-01-1995,29,Katherinefurt,08-12-2024,173060,M0040,Marketing,Better Opportunity,Male,Manager,2
E001581,Christina,Munoz,30-07-2024,01-11-1997,27,Jennifermouth,16-09-2024,151245,M0058,Operations,Retired,Other,Consultant,3
E001582,Jamie,Lopez,11-01-2023,14-05-1968,56,Joshuamouth,17-01-2024,48640,M0025,IT,Relocation,Female,Analyst,2
E001583,Ronald,Smith,09-09-2024,26-06-2000,24,South Dawn,29-12-2024,104918,M0040,Engineering,Resigned,Female,Analyst,2
E001584,Shaun,Ramirez,07-01-2021,10-04-1994,30,Port Taratown,26-11-2025,121410,M0011,HR,Health Issues,Other,Manager,5
E001585,Christian,Dodson,11-10-2024,22-04-1989,35,Monicaview,17-10-2025,107K,M0095,IT,Health Issues,Female,Analyst,1
E001586,Connie,Edwards,09-02-2021,23-07-1993,31,West Derrickland,11-03-2022,31367,M0097,Sales,Relocation,Other,Manager,4
E001587,Lisa,Webb,01-02-2024,17-05-1976,48,Jenniferfurt,02-11-2025,198900,M0119,IT,Better Opportunity,Female,Manager,1
E001588,Luis,Walsh,08-08-2024,24-06-1968,56,Lake Tonyaport,25-12-2024,77574,M0102,Sales,Relocation,Male,Executive,5
E001589,Jessica,Clark,14-06-2023,14-05-1973,51,Jacksonchester,02-02-2025,81854,M0056,Marketing,Relocation,Other,Engineer,1
E001590,David,Shepard,26-10-2023,08-07-1993,31,Port John,08-03-2024,61186,M0077,Finance,Better Opportunity,Other,Executive,1
E001591,Ashley,Delacruz,17-04-2022,03-05-1969,55,Jeremychester,24-09-2022,133463,M0113,IT,Resigned,Female,Consultant,1
E001592,George,Shields,26-03-2021,12-12-2001,23,Petersenshire,09-06-2023,83215,M0114,Operations,Terminated,Other,Engineer,2
E001593,Alex,Richard,21-07-2021,07-11-1971,53,New Donnaport,23-08-2024,87608,M0072,Engineering,Terminated,Other,Consultant,5
E001594,Christopher,Hunt,02-03-2021,03-05-1986,38,East Rickyville,01-12-2021,99084,M0019,IT,Relocation,Other,Consultant,3
E001595,Nicole,Fuentes,09-01-2022,30-06-1982,42,Mollyland,10-10-2022,134919,M0015,Engineering,Terminated,Male,Consultant,2
E001596,Michael,Olson,21-10-2023,06-08-1969,55,South Brandy,27-04-2025,145955,M0085,Engineering,Health Issues,Male,Manager,5
E001597,Barbara,Parker,08-05-2024,28-06-1968,56,East Kimberlystad,19-08-2024,97363,M0076,Operations,Retired,Male,Manager,4
E001598,Mariah,Barton,29-10-2023,11-09-1991,33,Sharonbury,16-10-2024,130748,M0119,Engineering,Terminated,Other,Engineer,2
E001599,Jeremy,Harris,17-02-2021,07-07-1977,47,Lewisberg,16-12-2021,,,IT,Terminated,Other,Executive,1
E001600,Mark,Andersen,25-08-2021,03-05-1983,41,Martinezview,15-10-2024,91021,,Sales,Retired,Other,Consultant,5
E001601,Stephanie,Campbell,27-05-2023,11-10-1967,57,North Alexander,14-09-2023,192136,M0053,Finance,Health Issues,Other,Executive,5
E001602,Tony,Johnson,23-03-2023,02-02-1985,39,New Debraville,10-07-2025,94701,M0108,,Health Issues,Other,Manager,1
E001603,Elizabeth,Wells,11-07-2023,06-11-1967,57,Dwayneton,08-03-2025,153009,M0002,It,Terminated,Male,Executive,1
E001604,Tiffany,Duran,04-04-2021,12-11-2000,24,North Samuel,07-09-2025,171974,M0031,Engineering,Relocation,Other,Consultant,3
E001605,Scott,Fitzgerald,31-01-2023,09-06-1998,26,Randallfort,21-05-2024,130444,M0053,Marketing,Terminated,Female,Manager,3
E001606,Tyler,Evans,08-05-2021,07-07-1969,55,West Kevinfort,04-07-2022,65721,M0090,HR,Resigned,Male,Engineer,2
E001607,Joshua,Wood,09-07-2022,25-02-1972,52,Jeffreyfort,23-12-2022,167847,M0109,Marketing,Health Issues,Female,Consultant,5
E001608,Nicholas,Kemp,29-08-2024,10-07-1978,46,Port Masonview,30-11-2024,85660,M0041,HR,Retired,Male,Executive,3
E001609,Vincent,Harrell,16-06-2021,21-03-2000,24,West Jessicabury,06-03-2022,182737,M0077,Sales,Resigned,Male,Engineer,1
E001610,Kyle,Lee,28-06-2024,28-09-1993,31,Medinatown,04-09-2025,93336,M0098,HR,Health Issues,Female,Executive,4
E001611,Darlene,Garza,27-06-2021,31-08-1994,30,New Ashley,06-08-2023,170342,M0022,,Retired,Male,Consultant,3
E001612,Joe,Hall,01-07-2022,15-11-1984,40,East Marc,25-12-2024,200K,M0113,HR,Relocation,Female,Engineer,1
E001613,Gregory,Wright,19-05-2024,02-08-1980,44,Blackberg,06-08-2025,154342,M0004,Finance,Resigned,Male,Analyst,4
E001614,Maria,Good,31-01-2022,08-07-1996,28,Port John,27-05-2023,70022,M0009,Finance,Retired,Female,Engineer,3
E001615,Melinda,Mccarty,25-05-2022,27-09-1965,59,Brianview,16-03-2023,46200,M0100,IT,Better Opportunity,Other,Analyst,1
E001616,Lindsay,Mathis,03-09-2023,14-01-1996,28,New Coreyhaven,26-01-2024,180682,M0019,IT,Retired,Female,Manager,2
E001617,Danielle,Peters,19-04-2022,06-07-1975,49,East Ethan,25-06-2025,87916,M0046,Finance,Retired,Male,Consultant,4
E001618,Brett,Adams,28-01-2024,28-06-1969,55,Port Russellview,25-07-2024,150216,M0026,Marketing,Retired,Other,Manager,5
E001619,Jeffrey,Smith,15-08-2023,07-05-2003,21,Port Rebeccamouth,04-05-2024,89424,M0068,Sales,Retired,Male,Manager,3
E001620,Alex,Mullins,12-12-2021,01-11-1993,31,East Connie,23-06-2022,162582,M0075,Finance,Relocation,Male,Manager,4
E001621,James,Perez,25-10-2024,05-03-1982,42,South Lancemouth,16-01-2025,119996,M0105,It,Better Opportunity,Male,Engineer,1
E001622,Anthony,Scott,28-08-2021,03-01-1969,56,Lake Isaiah,06-04-2022,83817,M0063,Engineering,Resigned,Female,Consultant,3
E001623,Laura,Morgan,27-10-2023,02-10-1978,46,South Jennifer,21-11-2023,39599,M0015,Sales,Retired,Male,Engineer,4
E001624,Maria,Rice,23-04-2021,20-09-1977,47,Chaseview,13-07-2021,104K,M0010,Sales,Resigned,Female,Analyst,5
E001625,Justin,King,14-01-2021,08-09-1965,59,South Anthony,28-09-2021,133424,M0001,IT,Retired,Male,Executive,4
E001626,Andrew,Reed,19-06-2022,22-03-1991,33,East Andreafort,01-02-2025,69307,M0067,Sales,Better Opportunity,Other,Analyst,3
E001627,Michael,Adams,20-10-2021,03-02-1998,26,Whiteshire,12-06-2022,197324,M0055,HR,Terminated,Female,Manager,5
E001628,Teresa,Hernandez,26-06-2022,01-04-1972,52,Port Loganstad,11-11-2024,84627,,Sales,Health Issues,Female,Consultant,4
E001629,Chad,Crosby,11-04-2024,25-09-1975,49,Melissaside,12-09-2024,166870,M0033,Finance,Retired,Other,Consultant,5
E001630,Jonathan,Eaton,20-01-2023,29-10-1999,25,Wattstown,08-10-2024,158726,M0077,Sales,Retired,Other,Consultant,2
E001631,Michael,Navarro,08-02-2021,10-09-1990,34,West Williamfort,23-08-2023,126351,M0081,Sales,Health Issues,Male,Analyst,5
E001632,Alexandria,Briggs,17-10-2021,26-08-1994,30,West Shane,02-10-2023,85395,M0033,Finance,Health Issues,Male,Manager,2
E001633,Tammy,Nguyen,30-03-2021,01-05-1982,42,Kristenton,21-07-2024,84241,M0098,IT,Retired,Female,Executive,5
E001634,Veronica,Black,01-12-2023,30-12-1993,31,New Rachelborough,26-03-2025,104456,M0034,HR,Better Opportunity,Female,Manager,1
E001635,Lisa,Nielsen,01-10-2021,31-08-1982,,Port Markchester,25-04-2023,170326,M0094,Sales,Retired,Other,Executive,4
E001636,Faith,Little,15-06-2024,12-07-2000,24,Lake Nathanchester,26-08-2025,118096,M0110,Finance,Better Opportunity,Female,Manager,2
E001637,Kenneth,Mccarthy,19-01-2024,28-04-1979,45,Heidiland,28-03-2025,61524,M0028,Sales,Terminated,Male,Analyst,1
E001638,Christopher,Brown,31-07-2023,30-10-1977,47,Gonzalezside,18-08-2023,152994,M0021,Sales,Relocation,Other,Manager,2
E001639,David,Mitchell,19-03-2024,03-08-1968,,West Taylorport,14-07-2025,51155,M0080,HR,Health Issues,Male,Manager,3
