EmployeeID,FirstName,LastName,DateOfJoining,DateOfBirth,Age,WorkLocation,DateOfLeaving,Salary,ManagerID,Department,ReasonForLeaving,Gender,JobRole,PerformanceRating,Attrition
E000847,Christina,Ford,2022-07-18,1971-08-21,53.0,East Paul,2024-09-22,80595.0,M0102,Hr,Health Issues,Male,Engineer,1,Yes
E000848,Rebecca,Robles,2022-06-29,1968-12-25,56.0,New Micheleberg,2025-11-12,65133.0,M0058,Hr,Health Issues,Female,Consultant,2,Yes
E000849,Beth,Bush,2024-08-02,1984-02-16,40.0,Colemanton,2024-12-23,42000.0,M0114,Engineering,Retired,Male,Engineer,3,Yes
E000850,Nicholas,Miller,2024-08-20,1989-08-05,35.0,Bonillaland,2024-10-06,112828.0,M0053,Sales,Retired,Female,Executive,1,Yes
E000851,Lauren,Lynch,2022-12-26,1968-09-12,56.0,Willisport,2023-07-19,142504.0,M0038,Marketing,Relocation,Male,Manager,5,Yes
E000852,Frank,Cook,2022-02-03,1979-09-19,45.0,South Daniel,2024-07-10,166412.0,M0104,Marketing,Relocation,Male,Executive,4,Yes
E000853,Steven,Mason,2024-09-25,1983-03-01,41.0,Mckinneyville,2025-05-26,157541.0,M0037,Operations,Health Issues,Male,Engineer,3,Yes
E000854,Paul,Suarez,2022-03-17,2004-04-10,20.0,Wilsonmouth,2023-02-25,60090.0,M0062,Engineering,Relocation,Male,Analyst,2,Yes
E000855,Katherine,Peterson,2023-02-02,1988-12-03,36.0,North Tara,2024-11-05,56733.0,M0020,Engineering,Retired,Female,Consultant,1,Yes
E000856,Courtney,Henderson,2022-05-07,2001-06-05,23.0,East Brian,2022-07-19,57473.0,M0034,Finance,Resigned,Female,Executive,3,Yes
E000857,Andrea,Bridges,2024-03-05,1986-05-17,38.0,Michaelfort,2024-03-07,121080.0,M0014,It,Resigned,Female,Analyst,1,Yes
E000858,Daniel,Nelson,2021-05-10,1997-04-27,27.0,Julieburgh,2025-06-17,133847.0,M0021,It,Better Opportunity,Female,Manager,3,Yes
E000859,Kirsten,Middleton,2021-10-17,2001-02-24,23.0,Howardshire,2023-11-27,188428.0,M0037,It,Relocation,Female,Analyst,5,Yes
E000860,Jason,Anderson,2022-09-02,1992-05-05,32.0,East Brianport,2025-03-10,108288.0,M0001,It,Retired,Female,Executive,5,Yes
E000861,Justin,Reid,2024-10-16,1981-12-15,43.0,South Susanburgh,2025-02-12,112828.0,M0037,Finance,Resigned,Male,Manager,1,Yes
E000862,Maria,Chan,2023-12-01,1987-07-08,37.0,North Ana,2025-04-19,155396.0,M0014,Hr,Retired,Female,Engineer,3,Yes
E000863,Jaime,Wallace,2023-11-17,1999-05-13,25.0,New Michaelport,2024-07-09,172183.0,M0119,Hr,Relocation,Male,Consultant,3,Yes
E000864,Daniel,Sanders,2021-01-06,2001-10-07,23.0,West Juliebury,2023-01-12,51594.0,M0082,Finance,Better Opportunity,Male,Engineer,2,Yes
E000865,Melissa,Goodman,2023-05-08,1965-06-10,59.0,New Lori,2023-09-21,97667.0,M0068,Operations,Health Issues,Female,Manager,2,Yes
E000866,Kayla,Santos,2022-05-24,1985-04-05,39.0,Lake Jaclyn,2024-07-24,112144.0,M0065,Hr,Resigned,Female,Analyst,5,Yes
E000867,Lori,Andrews,2021-08-15,1982-12-24,42.0,New Andrewberg,2025-10-03,116416.0,M0067,Engineering,Retired,Male,Engineer,3,Yes
E000868,Michael,Phillips,2023-09-17,1984-12-22,40.0,East Thomasborough,2025-05-04,93184.0,M0027,Engineering,Resigned,Female,Consultant,5,Yes
E000869,Douglas,Crawford,2024-02-15,1979-01-17,45.0,Port Christinafurt,2025-11-09,139459.0,M0081,Engineering,Terminated,Male,Executive,5,Yes
E000870,Christian,Hurst,2024-03-08,1978-05-12,46.0,North Dana,2025-01-11,43540.0,M0098,Sales,Resigned,Male,Engineer,3,Yes
E000871,Timothy,Stewart,2023-03-29,1999-09-12,25.0,Port Allison,2023-07-09,37127.0,M0085,Operations,Health Issues,Female,Manager,4,Yes
E000872,Kevin,Boyd,2022-02-25,1987-05-19,38.0,Matthewborough,2025-11-07,123234.0,M0037,It,Health Issues,Female,Executive,4,Yes
E000873,Rebecca,Brown,2021-05-06,1996-02-03,28.0,New James,2021-09-03,93857.0,M0062,Finance,Resigned,Female,Manager,2,Yes
E000874,Colin,Schroeder,2023-04-26,1977-12-07,46.0,North Richard,2024-07-27,125128.0,M0063,Sales,Resigned,Male,Analyst,1,Yes
E000875,Timothy,Griffin,2022-02-19,1987-10-24,37.0,Lake Mark,2025-03-03,105419.0,M0027,Engineering,Terminated,Male,Executive,3,Yes
E000876,Dale,Clark,2024-03-17,1970-04-20,54.0,East Andre,2024-09-01,48000.0,M0002,It,Better Opportunity,Male,Executive,2,Yes
E000877,Christina,Moore,2024-01-09,1966-03-27,58.0,Barrettport,2025-01-07,163600.0,M0075,Sales,Terminated,Female,Engineer,2,Yes
E000878,Ashley,Gutierrez,2024-10-14,1980-01-13,45.0,Clarkburgh,2025-01-05,99374.0,M0099,Finance,Relocation,Female,Manager,5,Yes
E000879,Michelle,Branch,2023-02-14,1997-07-26,27.0,Lake Jessica,2025-07-01,132011.0,M0085,Engineering,Relocation,Female,Manager,2,Yes
E000880,Rebecca,Matthews,2022-08-12,1970-06-09,54.0,Anthonyview,2024-09-18,145000.0,M0093,It,Retired,Male,Consultant,3,Yes
E000881,Bryan,Sanchez,2022-03-13,2001-09-11,23.0,Garciaberg,2024-11-28,63304.0,M0095,Sales,Health Issues,Female,Executive,3,Yes
E000882,Daniel,Wallace,2024-04-12,1997-10-18,27.0,New Rebecca,2025-04-03,159865.0,M0083,Sales,Terminated,Male,Engineer,5,Yes
E000883,Philip,Gonzalez,2021-05-13,1985-07-26,39.0,Matthewhaven,2025-07-18,115725.0,M0062,Engineering,Health Issues,Female,Analyst,2,Yes
E000884,Jessica,Lopez,2022-03-27,1976-05-08,48.0,New Stevenport,2023-09-25,113343.0,M0004,Hr,Terminated,Female,Analyst,5,Yes
E004989,Larry,Perez,2023-10-12,2002-04-05,22.0,Greenland,2024-06-04,84749.0,M0101,Hr,Retired,Male,Executive,1,Yes
E000886,David,Barron,2023-09-23,1991-08-16,33.0,Lake Michael,2025-09-22,98453.0,M0031,Engineering,Terminated,Male,Executive,5,Yes
E000887,Darlene,Rivera,2021-11-29,1992-06-30,32.0,Kevinchester,2025-05-27,62091.0,M0115,Sales,Retired,Male,Executive,4,Yes
E000888,Brady,Martinez,2022-11-27,1976-08-27,48.0,Port Steven,2025-01-13,112828.0,M0066,Engineering,Better Opportunity,Male,Manager,3,Yes
E000889,Stephanie,Griffin,2024-06-14,1997-04-22,27.0,Tammieshire,2025-02-04,51655.0,M0063,Hr,Relocation,Female,Engineer,1,Yes
E000890,Maria,Brown,2022-04-02,1989-03-20,35.0,Tammyfurt,2024-09-09,86784.0,M0012,Marketing,Resigned,Female,Consultant,1,Yes
E000891,Tyler,Nguyen,2024-07-10,1985-09-11,39.0,East Marioborough,2025-11-23,71417.0,M0013,Finance,Resigned,Male,Consultant,4,Yes
E000892,Jason,Cooper,2021-09-13,1983-02-15,41.0,Lake William,2024-07-07,69422.0,M0119,Hr,Resigned,Female,Manager,3,Yes
E000893,Jennifer,Garcia,2022-12-06,1982-08-14,40.0,South Emily,2023-05-16,112420.0,M0069,Hr,Terminated,Female,Engineer,4,Yes
E000894,Cory,Wilkins,2024-12-21,1979-09-23,45.0,South Jessicaport,2025-08-09,100371.0,M0089,Marketing,Health Issues,Female,Manager,3,Yes
E000895,Jessica,Davis,2022-10-11,1971-01-30,53.0,Port Christopherport,2024-08-08,135124.0,M0021,Engineering,Terminated,Female,Engineer,4,Yes
E000896,Matthew,Horn,2021-08-27,1970-05-29,54.0,West Danielton,2025-10-09,108136.0,M0107,Engineering,Relocation,Female,Executive,1,Yes
E000897,Karen,Cook,2021-06-23,1966-05-29,58.0,East Miranda,2025-02-11,139680.0,M0005,Sales,Retired,Female,Consultant,5,Yes
E000898,Joshua,Chandler,2022-11-22,1984-02-28,40.0,New Stacey,2025-04-30,112828.0,M0062,Engineering,Relocation,Male,Analyst,5,Yes
E000899,Carlos,Nguyen,2023-03-04,1977-11-26,47.0,East Annfurt,2025-06-18,156832.0,M0018,Sales,Health Issues,Male,Manager,5,Yes
E000900,Jerry,Harper,2023-07-13,1994-01-21,30.0,New Peggyfurt,2024-06-08,91191.0,M0003,Engineering,Retired,Female,Engineer,1,Yes
E000901,Erica,Boyle,2021-07-07,1974-11-13,50.0,Collinston,2021-08-08,163759.0,M0072,Engineering,Better Opportunity,Female,Consultant,2,Yes
E000902,Ryan,Pham,2024-06-09,1981-01-01,44.0,East Ashleytown,2025-10-30,59936.0,M0069,Operations,Health Issues,Female,Analyst,4,Yes
E000903,Tracy,Johnson,2021-08-31,1990-12-11,34.0,East Jackie,2023-07-04,143853.0,M0042,Finance,Health Issues,Female,Manager,3,Yes
E000904,Clarence,White,2023-11-03,2003-10-06,21.0,Marcusberg,2023-12-10,98841.0,M0089,Finance,Better Opportunity,Male,Engineer,5,Yes
E000905,Brittany,Pacheco,2022-01-23,1989-03-25,35.0,Coxhaven,2025-08-11,39618.0,M0024,Engineering,Better Opportunity,Female,Engineer,5,Yes
E000906,Lisa,Burns,2024-12-02,1985-10-26,39.0,Sanchezborough,2025-04-23,194594.0,M0099,Operations,Retired,Male,Consultant,2,Yes
E000907,Daniel,Parker,2024-05-05,1997-04-09,27.0,Port Catherine,2025-11-19,161972.0,M0120,Engineering,Resigned,Female,Manager,5,Yes
E000908,Melissa,Smith,2024-05-02,2003-02-12,21.0,Baileyport,2025-03-02,122051.0,M0006,It,Terminated,Female,Analyst,2,Yes
E000909,Cheryl,Hill,2021-01-05,1992-06-11,32.0,Meganstad,2022-01-29,70708.0,M0044,Sales,Health Issues,Female,Analyst,5,Yes
E000910,William,Perry,2022-08-26,1983-11-18,41.0,Markville,2023-10-13,178259.0,M0049,Finance,Health Issues,Male,Engineer,1,Yes
E000911,Justin,Smith,2023-08-07,1979-07-12,45.0,Lake Stevenport,2025-07-31,195020.0,M0017,Hr,Terminated,Male,Manager,3,Yes
E000912,Melanie,Hatfield,2024-06-02,2000-03-29,24.0,North Dawnton,2025-10-22,100524.0,M0035,Hr,Retired,Female,Executive,2,Yes
E000913,Marcus,Fields,2024-01-27,2001-12-22,23.0,Jamesfort,2025-04-21,93312.0,M0021,Marketing,Health Issues,Male,Consultant,1,Yes
E000914,Victoria,Kramer,2021-12-11,2001-05-23,23.0,Lake April,2022-03-10,194638.0,M0108,Engineering,Resigned,Female,Manager,1,Yes
E000915,Kristy,Andrade,2024-05-15,1983-01-03,42.0,Joshuabury,2024-12-09,50475.0,M0027,Sales,Health Issues,Male,Analyst,1,Yes
E000916,Michael,Atkins,2023-06-08,1990-04-08,34.0,West Sandraside,2025-01-16,62673.0,M0053,Engineering,Resigned,Male,Analyst,2,Yes
E000917,Shaun,Ellis,2024-06-05,1993-10-09,31.0,Marcusport,2024-10-18,35000.0,M0066,Finance,Health Issues,Male,Consultant,5,Yes
E000918,Megan,Davis,2024-02-18,1969-10-08,55.0,East Raymond,2024-11-09,182193.0,M0044,Operations,Relocation,Female,Engineer,1,Yes
E000919,Brenda,Morales,2024-08-07,1989-01-21,35.0,Lake Laurentown,2025-03-27,108358.0,M0043,Operations,Resigned,Female,Executive,1,Yes
E000920,Shannon,Jordan,2024-02-08,1981-08-20,43.0,Ericastad,2024-08-16,127468.0,M0071,Operations,Health Issues,Male,Engineer,2,Yes
E000921,Kathleen,Fitzpatrick,2023-05-01,1983-11-28,41.0,Burtonborough,2024-05-09,39578.0,M0018,Sales,Better Opportunity,Male,Engineer,1,Yes
E000922,Tim,Schroeder,2023-10-31,1992-02-12,32.0,South Douglas,2024-01-28,110907.0,M0013,It,Health Issues,Male,Consultant,4,Yes
E000923,Christopher,Brown,2024-09-03,1967-08-31,57.0,North Paulafort,2025-04-15,148152.0,M0057,Finance,Health Issues,Male,Analyst,1,Yes
E000924,Joseph,Jones,2024-12-30,1986-07-28,38.0,West Mary,2025-02-24,112828.0,M0024,It,Retired,Female,Engineer,1,Yes
E000925,Taylor,Clark,2024-09-03,1988-06-25,36.0,Smithburgh,2024-12-30,71227.0,M0118,Engineering,Better Opportunity,Male,Executive,3,Yes
E000926,Catherine,Farmer,2022-08-28,1987-01-25,37.0,New Johnport,2024-10-10,145663.0,M0077,Hr,Retired,Female,Engineer,2,Yes
E003955,Caleb,Sherman,2022-06-10,1977-06-15,47.0,Lake Dustin,2023-06-12,162717.0,M0029,Engineering,Terminated,Female,Consultant,1,Yes
E000928,Courtney,Cantrell,2022-03-19,1995-03-03,29.0,Salinasmouth,2024-07-23,185034.0,M0091,Engineering,Terminated,Female,Manager,4,Yes
E000929,Sarah,Calderon,2023-02-10,1968-04-20,56.0,Adamsfort,2025-08-31,158852.0,M0053,Finance,Relocation,Male,Manager,4,Yes
E000930,Kelsey,Arroyo,2022-06-23,1973-12-31,51.0,Michaelside,2024-01-29,112828.0,M0107,Finance,Relocation,Female,Executive,2,Yes
E000931,Riley,Morris,2023-02-21,1966-07-24,58.0,Coxmouth,2025-02-11,54814.0,M0065,Marketing,Relocation,Male,Engineer,3,Yes
E000932,Raymond,Moore,2021-05-05,1976-01-21,48.0,Raymondhaven,2021-05-08,196158.0,M0009,Engineering,Terminated,Female,Engineer,3,Yes
E000933,Robert,Kramer,2022-07-11,1980-01-03,45.0,Jonestown,2024-12-05,162586.0,M0034,Finance,Retired,Male,Executive,3,Yes
E000934,Penny,Wong,2023-12-16,1987-08-09,37.0,Christopherstad,2025-10-05,195236.0,M0043,It,Health Issues,Female,Analyst,3,Yes
E000935,Joseph,Riley,2021-08-31,1998-08-29,26.0,Rodriguezport,2025-03-17,57491.0,M0039,Finance,Relocation,Male,Executive,4,Yes
E000936,Sierra,Brown,2023-01-03,1994-08-20,30.0,New Robertbury,2023-08-24,109517.0,M0095,Engineering,Health Issues,Male,Engineer,2,Yes
E000937,Richard,Chambers,2022-03-15,1972-04-03,52.0,Charlesville,2025-08-04,87767.0,M0054,Sales,Resigned,Male,Consultant,2,Yes
E000938,Kristen,Smith,2023-01-22,1995-10-30,29.0,Lake Joshuamouth,2023-08-29,101867.0,M0002,Operations,Health Issues,Female,Consultant,5,Yes
E000939,Karen,Mcpherson,2021-05-04,1995-01-12,29.0,Andreatown,2021-11-09,116159.0,M0004,It,Retired,Male,Manager,3,Yes
E000940,Nicole,Horn,2024-02-13,1981-03-05,43.0,South Sabrinastad,2024-07-21,166680.0,M0079,It,Terminated,Female,Executive,1,Yes
E000941,Daniel,Jensen,2024-02-12,1991-02-28,33.0,Lake Timothymouth,2025-08-04,77838.0,M0105,Hr,Better Opportunity,Male,Executive,1,Yes
E000942,Andrea,Fisher,2022-11-06,1980-05-18,44.0,New Sandraport,2023-09-17,45093.0,M0059,Operations,Terminated,Female,Analyst,5,Yes
E000347,Elizabeth,Rice,2022-01-09,1988-12-23,36.0,East Tristan,2022-03-23,96463.0,M0059,Operations,Relocation,Female,Executive,5,Yes
E000944,Laurie,Lopez,2023-10-25,2001-08-15,23.0,Lake Michael,2024-01-22,65622.0,M0009,It,Better Opportunity,Female,Consultant,2,Yes
E000945,Matthew,Smith,2022-04-21,1981-06-16,43.0,Gentryhaven,2023-02-15,69425.0,M0053,Operations,Better Opportunity,Male,Consultant,5,Yes
E000946,Jeff,Mcgee,2023-08-21,1982-06-16,42.0,Port Tara,2024-12-25,195597.0,M0110,It,Terminated,Male,Analyst,2,Yes
E000947,Erik,Wilson,2021-05-01,1985-12-23,37.0,Aaronberg,2023-06-08,176959.0,M0031,Engineering,Better Opportunity,Male,Engineer,2,Yes
E000948,Gregory,Sutton,2021-07-23,1970-08-27,54.0,South David,2023-08-05,178613.0,M0054,Operations,Health Issues,Female,Executive,5,Yes
E000949,Judith,Carlson,2023-10-26,2002-09-01,22.0,West Triciaside,2024-05-11,126412.0,M0066,It,Resigned,Female,Analyst,3,Yes
E000950,Megan,Sanders,2022-05-02,1970-02-22,54.0,Davisburgh,2023-07-26,53395.0,M0028,Marketing,Health Issues,Female,Engineer,3,Yes
E000951,Haley,Williams,2021-02-27,1986-06-12,35.0,New Christopher,2021-08-04,170972.0,M0098,It,Better Opportunity,Female,Executive,1,Yes
E000952,James,Avila,2022-01-29,1969-04-03,55.0,West Susanton,2023-02-14,40000.0,M0058,Engineering,Resigned,Female,Engineer,4,Yes
E000953,Krista,Russell,2024-01-05,1992-01-03,33.0,Lake Dylanton,2024-08-12,176998.0,M0005,Engineering,Terminated,Male,Executive,2,Yes
E000954,Robert,Silva,2022-08-03,1991-03-11,33.0,Terrimouth,2023-09-27,164363.0,M0086,Sales,Health Issues,Male,Consultant,4,Yes
E000955,Joshua,Clark,2024-08-05,1999-04-21,25.0,Carlaborough,2025-01-15,170141.0,M0012,Marketing,Terminated,Female,Engineer,1,Yes
E000956,Daniel,Andrade,2022-06-17,1968-10-07,56.0,Tammieborough,2024-03-02,146569.0,M0010,Operations,Terminated,Male,Analyst,1,Yes
E000957,Stephen,Phillips,2024-05-21,1975-09-08,49.0,Palmerberg,2025-03-01,112828.0,M0059,It,Resigned,Male,Engineer,3,Yes
E000958,Melissa,Mcknight,2024-08-05,1981-09-21,43.0,Anatown,2024-08-11,110270.0,M0047,Engineering,Better Opportunity,Female,Engineer,1,Yes
E000959,Tammy,Walker,2024-01-09,1997-03-25,27.0,Lynnburgh,2025-09-20,193558.0,M0085,Finance,Better Opportunity,Female,Analyst,5,Yes
E000960,Glen,Bailey,2023-04-01,2001-01-04,24.0,Port Tanya,2025-09-01,112828.0,M0076,Sales,Health Issues,Male,Consultant,3,Yes
E000961,Tammy,Smith,2021-08-14,2004-01-09,20.0,Maureentown,2022-12-23,127709.0,M0091,It,Retired,Female,Analyst,2,Yes
E000962,Marie,Galvan,2024-07-22,1996-10-02,28.0,Heatherfort,2025-06-26,69752.0,M0020,Finance,Relocation,Female,Engineer,3,Yes
E000963,Veronica,Lang,2023-08-05,1997-01-26,27.0,West Todd,2025-09-25,63561.0,M0091,Sales,Health Issues,Female,Consultant,3,Yes
E000964,John,Grant,2022-04-02,2001-11-14,23.0,South Vanessa,2022-08-23,101732.0,M0028,It,Health Issues,Male,Executive,1,Yes
E000965,Brittney,Stewart,2023-04-09,1965-10-20,59.0,Jillview,2023-10-27,137556.0,M0117,Hr,Retired,Male,Analyst,5,Yes
E000966,Kyle,Gay,2023-01-10,1989-03-19,35.0,Brendaport,2023-04-06,139257.0,M0031,It,Health Issues,Female,Manager,1,Yes
E000967,Diane,Reynolds,2024-02-23,1966-05-02,58.0,Lake George,2024-05-03,178134.0,M0068,Engineering,Relocation,Male,Manager,5,Yes
E000968,Heather,Anderson,2024-10-09,1998-02-14,26.0,Suarezberg,2025-01-21,70895.0,M0024,Sales,Health Issues,Male,Manager,4,Yes
E000969,James,Benton,2023-08-10,1982-10-14,42.0,Perezview,2023-08-28,86738.0,M0084,Finance,Relocation,Male,Consultant,1,Yes
E000970,Monica,Deleon,2023-12-07,1975-09-15,49.0,South Steven,2024-03-18,109483.0,M0045,Marketing,Terminated,Female,Analyst,2,Yes
E000971,Victoria,Mason,2021-01-16,1988-10-07,35.0,Vaughnburgh,2024-06-26,127107.0,M0088,Finance,Retired,Female,Manager,5,Yes
E000972,Frank,Chung,2023-02-24,1997-09-24,27.0,Fernandomouth,2024-12-21,72243.0,M0066,Marketing,Retired,Female,Consultant,1,Yes
E000973,Edward,Skinner,2022-03-28,1971-12-17,53.0,Williamsview,2025-01-25,36407.0,M0057,Marketing,Retired,Female,Engineer,4,Yes
E000974,Julia,Johnson,2023-11-15,1972-08-30,52.0,Chaseburgh,2025-07-10,73614.0,M0047,Marketing,Better Opportunity,Female,Analyst,1,Yes
E000975,Robert,Gonzales,2021-10-20,1990-01-28,34.0,Carneyside,2024-02-25,153000.0,M0030,Engineering,Relocation,Male,Manager,3,Yes
E000976,Danielle,Warren,2023-02-05,1978-03-12,46.0,South Todd,2023-06-11,136636.0,M0012,It,Health Issues,Male,Consultant,4,Yes
E000977,Don,Wilson,2023-11-07,2002-05-05,22.0,Anitaborough,2025-11-08,172537.0,M0023,Marketing,Relocation,Female,Manager,2,Yes
E000978,Adrienne,Torres,2021-04-15,1967-04-16,57.0,East Yvette,2023-06-19,57989.0,M0119,Hr,Resigned,Male,Executive,5,Yes
E000979,Joanna,Kerr,2024-02-18,1976-06-30,48.0,Port Danielshire,2025-02-10,106787.0,M0085,Operations,Better Opportunity,Male,Executive,4,Yes
E000980,Michele,Edwards,2021-04-25,1971-10-09,53.0,Wagnertown,2024-08-16,136065.0,M0051,Marketing,Retired,Female,Consultant,5,Yes
E000981,Michael,Johnson,2021-11-16,1992-10-10,32.0,Nicolestad,2024-08-30,104806.0,M0026,Sales,Health Issues,Female,Executive,4,Yes
E000982,Steven,Pennington,2021-02-24,2000-07-15,22.0,East Sandra,2022-12-29,182708.0,M0060,Sales,Resigned,Female,Executive,3,Yes
E000983,Adam,Weaver,2023-09-13,1966-08-21,58.0,East Angelicafort,2024-01-07,116093.0,M0047,Finance,Health Issues,Male,Executive,5,Yes
E002719,Robert,Powell,2024-09-21,1993-07-03,31.0,New Dillon,2025-05-22,81748.0,M0099,Hr,Better Opportunity,Female,Engineer,3,Yes
E000985,Timothy,Obrien,2022-07-15,1970-04-27,53.0,Whiteberg,2023-11-30,37789.0,M0008,It,Health Issues,Male,Consultant,5,Yes
E000986,Scott,Carter,2024-03-06,1970-04-22,54.0,South Ryanmouth,2025-04-07,54192.0,M0033,Hr,Relocation,Male,Analyst,3,Yes
E003715,Robert,Scott,2023-10-15,1968-09-09,56.0,Dustinville,2024-05-18,123038.0,M0090,Sales,Retired,Female,Manager,4,Yes
E000988,Vincent,Phillips,2021-10-15,1978-08-04,46.0,Melissaland,2024-06-18,180379.0,M0062,Sales,Retired,Female,Consultant,4,Yes
E000989,Jeff,Anderson,2021-07-25,1965-12-17,59.0,Robertsside,2023-09-27,166501.0,M0065,Operations,Better Opportunity,Female,Analyst,4,Yes
E000990,Garrett,Becker,2024-08-17,1989-01-27,35.0,Petersborough,2024-10-02,112828.0,M0077,Engineering,Retired,Male,Consultant,4,Yes
E000991,Crystal,Acevedo,2021-06-19,1990-01-24,34.0,Lake Michelle,2022-01-25,127320.0,M0040,Marketing,Health Issues,Male,Engineer,1,Yes
E000992,Nicole,Ramos,2021-05-24,1979-09-07,45.0,East Markborough,2025-06-05,183460.0,M0078,Finance,Terminated,Male,Executive,4,Yes
E000993,Gerald,Fisher,2022-01-13,1987-09-24,37.0,New Jennifer,2024-09-25,170625.0,M0051,Operations,Resigned,Male,Consultant,3,Yes
E000194,Virginia,Davis,2021-03-30,1966-05-14,58.0,Port Derekbury,2023-12-19,160548.0,M0109,Finance,Retired,Female,Analyst,3,Yes
E000995,Jackson,Richardson,2023-08-29,1976-11-29,48.0,Lake Andrea,2025-01-21,123197.0,M0022,Engineering,Better Opportunity,Male,Analyst,2,Yes
E000996,Karen,Brown,2021-09-06,1990-03-04,34.0,New Dianeberg,2021-12-21,148071.0,M0070,Finance,Resigned,Female,Consultant,2,Yes
E000997,Elizabeth,Mitchell,2024-01-16,1966-02-18,58.0,Penashire,2024-05-15,144689.0,M0032,Operations,Resigned,Female,Consultant,2,Yes
E000998,Carl,Lin,2023-02-25,1986-03-25,38.0,Dwaynefort,2025-08-03,93000.0,M0065,It,Terminated,Male,Engineer,4,Yes
E000999,Hannah,Frey,2021-07-31,1968-10-04,56.0,East Jeffrey,2021-12-21,118671.0,M0119,Sales,Relocation,Female,Analyst,5,Yes
E001000,William,Bird,2024-04-18,1980-01-28,44.0,West Austin,2025-10-23,181474.0,M0061,Engineering,Retired,Male,Consultant,2,Yes
E001001,Kathryn,Rodriguez,2021-09-16,2001-02-11,23.0,North Olivia,2025-09-20,158104.0,M0060,Finance,Health Issues,Female,Engineer,4,Yes
E001002,Alyssa,Copeland,2021-04-02,1992-07-18,32.0,North Elizabeth,2022-07-24,107582.0,M0002,It,Terminated,Female,Executive,4,Yes
E001003,Kristin,Gonzalez,2022-10-28,2000-06-23,24.0,East Ronaldfort,2023-08-31,86967.0,M0015,Marketing,Retired,Female,Analyst,4,Yes
E001004,Leroy,Hernandez,2024-07-15,1990-02-28,34.0,East Markburgh,2025-02-13,191333.0,M0003,Engineering,Terminated,Male,Consultant,3,Yes
E001005,Christina,Martin,2023-10-22,1982-03-28,42.0,Wrightside,2023-11-04,144377.0,M0075,Finance,Retired,Male,Analyst,3,Yes
E001006,Crystal,Smith,2021-11-25,2004-03-28,20.0,Atkinsonhaven,2024-05-31,186610.0,M0075,Finance,Resigned,Male,Analyst,3,Yes
E001007,Carol,Chaney,2022-02-18,1981-03-27,43.0,Johnsonton,2022-07-30,41038.0,M0039,Sales,Terminated,Female,Manager,4,Yes
E001008,James,Cortez,2023-09-23,1986-03-31,38.0,East Robertchester,2024-01-12,42092.0,M0019,Marketing,Resigned,Female,Analyst,1,Yes
E001009,Megan,Lane,2024-01-13,1966-06-21,58.0,East Sean,2025-07-31,76714.0,M0039,Finance,Retired,Female,Executive,2,Yes
E001010,Tyler,Weaver,2023-05-08,1993-04-29,31.0,Amberview,2024-04-26,133380.0,M0016,Engineering,Terminated,Male,Engineer,5,Yes
E001011,William,Hayes,2023-11-04,1992-05-14,32.0,Russellside,2025-05-24,160444.0,M0099,Hr,Better Opportunity,Male,Consultant,3,Yes
E001012,Karen,Jackson,2022-02-21,1999-06-28,25.0,Jonesport,2025-08-14,148065.0,M0011,Hr,Retired,Male,Manager,2,Yes
E001013,Holly,Henderson,2022-10-21,1974-02-18,50.0,Hallshire,2025-06-15,150931.0,M0101,Operations,Retired,Male,Consultant,4,Yes
E004130,Jesus,Moore,2023-03-04,2002-05-16,22.0,West Wendy,2024-01-08,80190.0,M0057,Finance,Relocation,Female,Executive,2,Yes
E001015,Carol,Vasquez,2022-12-21,1987-11-22,37.0,Rivashaven,2025-08-25,33535.0,M0116,Sales,Health Issues,Female,Engineer,2,Yes
E001016,John,Cardenas,2023-12-21,1970-11-03,54.0,Port Juanfort,2025-06-29,56011.0,M0074,Sales,Health Issues,Female,Analyst,5,Yes
